LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME,RATIO,PERCENT
SA1202,HOOPER BEACH,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1202,HUNDRED OF WATERHOUSE,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1202,KARRATA BEACH,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1202,OUTLET BEACH,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1202,TOWN BEACH,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1202,WATERHOUSE,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1202,WEST BEACH,ALIAS LOCALITY,5276,SA,407021151,Kingston - Robe,1,100
SA1203,ROBERTSTOWN,GAZETTED LOCALITY,5381,SA,405021118,Goyder,1,100
SA1203,ENGLISH,ALIAS LOCALITY,5381,SA,405021118,Goyder,1,100
SA1203,HD ENGLISH,ALIAS LOCALITY,5381,SA,405021118,Goyder,1,100
SA1203,HD OF ENGLISH,ALIAS LOCALITY,5381,SA,405021118,Goyder,1,100
SA1203,HUNDRED OF APOINGA,ALIAS LOCALITY,5381,SA,405021118,Goyder,1,100
SA1203,HUNDRED OF BRIGHT,ALIAS LOCALITY,5381,SA,405021118,Goyder,1,100
SA1203,HUNDRED OF ENGLISH,ALIAS LOCALITY,5381,SA,405021118,Goyder,1,100
SA1204,ROCHESTER,GAZETTED LOCALITY,5464,SA,405021119,Wakefield - Barunga West,1,100
SA1204,HD HART,ALIAS LOCALITY,5464,SA,405021119,Wakefield - Barunga West,1,100
SA1204,HD OF HART,ALIAS LOCALITY,5464,SA,405021119,Wakefield - Barunga West,1,100
SA1205,ROCKLEIGH,GAZETTED LOCALITY,5254,SA,407031166,Murray Bridge Region,1,100
SA1205,BONDLEIGH,ALIAS LOCALITY,5254,SA,407031166,Murray Bridge Region,1,100
SA1206,ROCKY CAMP,GAZETTED LOCALITY,5280,SA,407021152,Millicent,1,100
SA1207,ROCKY GULLY,GAZETTED LOCALITY,5254,SA,407031165,Murray Bridge,1,100
SA1207,KINCHINA,ALIAS LOCALITY,5254,SA,407031165,Murray Bridge,1,100
SA1207,MURRAY BRIDGE,ALIAS LOCALITY,5254,SA,407031165,Murray Bridge,1,100
SA1207,WOODS POINT,ALIAS LOCALITY,5254,SA,407031165,Murray Bridge,1,100
SA1208,ROCKY PLAIN,GAZETTED LOCALITY,5381,SA,405021118,Goyder,1,100
SA1209,ROCKY POINT,GAZETTED LOCALITY,5238,SA,407031164,Mannum,1,100
SA1209,ROCKY PT,ALIAS LOCALITY,5238,SA,407031164,Mannum,1,100
SA1210,ROGUES POINT,GAZETTED LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1210,ROGUES PT,ALIAS LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1211,ROSE PARK,GAZETTED LOCALITY,5067,SA,401031013,Toorak Gardens,1,100
SA1211,NORWOOD SOUTH,ALIAS LOCALITY,5067,SA,401031013,Toorak Gardens,1,100
SA1211,SOUTH NORWOOD,ALIAS LOCALITY,5067,SA,401031013,Toorak Gardens,1,100
SA1212,ROSEDALE,GAZETTED LOCALITY,5350,SA,405011112,Lyndoch,0.6223716,62.2371559
SA1213,ROSETOWN,GAZETTED LOCALITY,5275,SA,407021151,Kingston - Robe,1,100
SA1214,ROSEWATER,GAZETTED LOCALITY,5013,SA,404021101,Port Adelaide,0.9949289,99.4928876
SA1214,EAST ROSEWATER,ALIAS LOCALITY,5013,SA,404021101,Port Adelaide,0.9949289,99.4928876
SA1214,ROSEWATER EAST,ALIAS LOCALITY,5013,SA,404021101,Port Adelaide,0.9949289,99.4928876
SA1215,ROSEWORTHY,GAZETTED LOCALITY,5371,SA,402011025,Gawler - North,1,100
SA1215,HUNDRED OF MUDLA WIRRA,ALIAS LOCALITY,5371,SA,402011025,Gawler - North,1,100
SA1215,MUDLA WIRRA,ALIAS LOCALITY,5371,SA,402011025,Gawler - North,1,100
SA1216,ROSSLYN PARK,GAZETTED LOCALITY,5072,SA,401031011,Burnside - Wattle Park,1,100
SA1216,HORSNELL GULLY,ALIAS LOCALITY,5072,SA,401031011,Burnside - Wattle Park,1,100
SA1217,ROSTREVOR,GAZETTED LOCALITY,5073,SA,401041016,Rostrevor - Magill,1,100
SA1218,ROWLAND FLAT,GAZETTED LOCALITY,5352,SA,405011112,Lyndoch,0.6649896,66.4989644
SA1219,ROXBY DOWNS,GAZETTED LOCALITY,5725,SA,406021143,Roxby Downs,1,100
SA1219,DOWNS,ALIAS LOCALITY,5725,SA,406021143,Roxby Downs,1,100
SA210006033,ROXBY DOWNS STATION,GAZETTED LOCALITY,5725,SA,406021141,Outback,1,100
SA1220,ROYAL PARK,GAZETTED LOCALITY,5014,SA,404011094,Royal Park - Hendon - Albert Park,1,100
ABS14793,ROYSTON ISLAND,EXTRA LOCALITY,5577,SA,405041128,Yorke Peninsula - South,1,100
SA1221,ROYSTON PARK,GAZETTED LOCALITY,5070,SA,401051019,St Peters - Marden,1,100
SA1222,RUDALL,GAZETTED LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,HD OF RUDALL,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,HD RUDALL,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,HUNDRED OF ROBERTS,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,HUNDRED OF RUDALL,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,HUNDRED OF VERRAN,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,HUNDRED OF YADNARIE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,KARKAROOK,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,ROBERTS,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,TARAGORO,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,TUCKEY,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1222,YADNARIE,ALIAS LOCALITY,5642,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1223,SADDLEWORTH,GAZETTED LOCALITY,5413,SA,405021117,Gilbert Valley,1,100
SA1223,GILBERT,ALIAS LOCALITY,5413,SA,405021117,Gilbert Valley,1,100
SA1223,HD OF SADDLEWORTH,ALIAS LOCALITY,5413,SA,405021117,Gilbert Valley,1,100
SA1223,HD SADDLEWORTH,ALIAS LOCALITY,5413,SA,405021117,Gilbert Valley,1,100
SA1223,HUNDRED OF GILBERT,ALIAS LOCALITY,5413,SA,405021117,Gilbert Valley,1,100
SA1223,HUNDRED OF SADDLEWORTH,ALIAS LOCALITY,5413,SA,405021117,Gilbert Valley,1,100
SA1225,SAINTS,GAZETTED LOCALITY,5461,SA,405021119,Wakefield - Barunga West,1,100
SA1226,SALEM,GAZETTED LOCALITY,5255,SA,407011147,Strathalbyn Region,1,100
SA1227,SALISBURY,GAZETTED LOCALITY,5108,SA,402041046,Salisbury,0.9999999,99.9999935
SA1228,SALISBURY DOWNS,GAZETTED LOCALITY,5108,SA,402041046,Salisbury,1,99.9999979
SA1229,SALISBURY EAST,GAZETTED LOCALITY,5109,SA,402041047,Salisbury East,1,100
SA1229,EAST SALISBURY,ALIAS LOCALITY,5109,SA,402041047,Salisbury East,1,100
SA1229,SALISBURY,ALIAS LOCALITY,5109,SA,402041047,Salisbury East,1,100
SA1230,SALISBURY HEIGHTS,GAZETTED LOCALITY,5109,SA,402041047,Salisbury East,0.9971257,99.7125722
SA1231,SALISBURY NORTH,GAZETTED LOCALITY,5108,SA,402041048,Salisbury North,1,99.9999988
SA1231,NORTH SALISBURY,ALIAS LOCALITY,5108,SA,402041048,Salisbury North,1,99.9999988
SA1232,SALISBURY PARK,GAZETTED LOCALITY,5109,SA,402041047,Salisbury East,1,100
SA1233,SALISBURY PLAIN,GAZETTED LOCALITY,5109,SA,402041047,Salisbury East,1,100
SA1227,SALISBURY NTH,ALIAS LOCALITY,5108,SA,402041046,Salisbury,0.9999999,99.9999935
SA1227,SALISBURY STH,ALIAS LOCALITY,5108,SA,402041046,Salisbury,0.9999999,99.9999935
SA1234,SALISBURY SOUTH,GAZETTED LOCALITY,5106,SA,402041046,Salisbury,1,100
SA1234,SALISBURY,ALIAS LOCALITY,5106,SA,402041046,Salisbury,1,100
SA1234,SOUTH SALISBURY,ALIAS LOCALITY,5106,SA,402041046,Salisbury,1,100
SA1235,SALT CREEK,GAZETTED LOCALITY,5264,SA,407031169,The Coorong,1,100
SA1236,SALTER SPRINGS,GAZETTED LOCALITY,5401,SA,405021119,Wakefield - Barunga West,1,100
SA1237,SALTIA,GAZETTED LOCALITY,5433,SA,406021140,Flinders Ranges,0.9997409,99.9740937
SA1237,DAVENPORT,ALIAS LOCALITY,5433,SA,406021140,Flinders Ranges,0.9997409,99.9740937
SA1237,HUNDRED OF DAVENPORT,ALIAS LOCALITY,5433,SA,406021140,Flinders Ranges,0.9997409,99.9740937
SA1238,SAMPSON FLAT,GAZETTED LOCALITY,5114,SA,402021033,One Tree Hill,1,100
SA1239,SANDALWOOD,GAZETTED LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,AULD,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HD AULD,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HD MCPHERSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HD OF AULD,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HD OF MCPHERSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HUNDRED OF AULD,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HUNDRED OF MCPHERSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,HUNDRED OF WILSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,KILPALIE,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,MCPHERSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1239,WILSON,ALIAS LOCALITY,5309,SA,407031161,Karoonda - Lameroo,1,100
SA1240,SANDERGROVE,GAZETTED LOCALITY,5255,SA,407011147,Strathalbyn Region,1,100
SA1241,SANDERSTON,GAZETTED LOCALITY,5237,SA,407031164,Mannum,1,100
SA1241,KANAPPA,ALIAS LOCALITY,5237,SA,407031164,Mannum,1,100
SA1242,SANDILANDS,GAZETTED LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1242,HD MULOOWURTIE,ALIAS LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1242,HD OF MULOOWURTIE,ALIAS LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1242,HUNDRED OF MULOOWURTIE,ALIAS LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1242,MULARA,ALIAS LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1242,MULOOWURTIE,ALIAS LOCALITY,5571,SA,405041127,Yorke Peninsula - North,1,100
SA1243,SANDLETON,GAZETTED LOCALITY,5356,SA,407031170,Waikerie,1,100
SA1244,SANDY CREEK,GAZETTED LOCALITY,5350,SA,405011112,Lyndoch,1,100
SA1244,KALBEEBA,ALIAS LOCALITY,5350,SA,405011112,Lyndoch,1,100
SA1245,SANDY GROVE,GAZETTED LOCALITY,5275,SA,407021151,Kingston - Robe,1,100
SA1246,SAPPHIRETOWN,GAZETTED LOCALITY,5222,SA,407011145,Kangaroo Island,1,100
SA1246,SAPPHIRE TOWN,ALIAS LOCALITY,5222,SA,407011145,Kangaroo Island,1,100
SA1247,SCEALE BAY,GAZETTED LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1247,HD OF WRENFORDSLEY,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1247,HD WRENFORDSLEY,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1247,HUNDRED OF WRENFORDSLEY,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1247,WRENFORDSLEY,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1248,SCHELL WELL,GAZETTED LOCALITY,5311,SA,407031163,Loxton Region,1,100
SA1249,SCOTT CREEK,GAZETTED LOCALITY,5153,SA,401021004,Aldgate - Stirling,1,100
SA1250,SEACLIFF,GAZETTED LOCALITY,5049,SA,403011056,Brighton (SA),1,100
SA1251,SEACLIFF PARK,GAZETTED LOCALITY,5049,SA,403021060,Marino - Seaview Downs,1,100
SA1252,SEACOMBE GARDENS,GAZETTED LOCALITY,5047,SA,403021064,Warradale,1,100
SA1253,SEACOMBE HEIGHTS,GAZETTED LOCALITY,5047,SA,403021060,Marino - Seaview Downs,1,100
SA1254,SEAFORD,GAZETTED LOCALITY,5169,SA,403041087,Seaford (SA),1,100
SA1255,SEAFORD HEIGHTS,GAZETTED LOCALITY,5169,SA,403041083,McLaren Vale,1,100
SA1256,SEAFORD MEADOWS,GAZETTED LOCALITY,5169,SA,403041087,Seaford (SA),1,100
SA1257,SEAFORD RISE,GAZETTED LOCALITY,5169,SA,403041087,Seaford (SA),1,100
SA1258,SEAL BAY,GAZETTED LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1258,BALE BEACH,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1258,BALES BEACH,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1259,SEATON,GAZETTED LOCALITY,5023,SA,404011095,Seaton - Grange,0.9984282,99.8428199
SA1259,NORTH SEATON,ALIAS LOCALITY,5023,SA,404011095,Seaton - Grange,0.9984282,99.8428199
SA1259,SEATON NORTH,ALIAS LOCALITY,5023,SA,404011095,Seaton - Grange,0.9984282,99.8428199
SA1260,SEAVIEW DOWNS,GAZETTED LOCALITY,5049,SA,403021060,Marino - Seaview Downs,1,100
SA1261,SEBASTOPOL,GAZETTED LOCALITY,5280,SA,407021158,Wattle Range,1,100
SA1261,HD MOUNT MUIRHEAD,ALIAS LOCALITY,5280,SA,407021158,Wattle Range,1,100
SA1261,HD OF MOUNT MUIRHEAD,ALIAS LOCALITY,5280,SA,407021158,Wattle Range,1,100
SA1262,SECOND VALLEY,GAZETTED LOCALITY,5204,SA,407011149,Yankalilla,1,100
SA1262,HD OF YANKALILLA,ALIAS LOCALITY,5204,SA,407011149,Yankalilla,1,100
SA1262,HD YANKALILLA,ALIAS LOCALITY,5204,SA,407011149,Yankalilla,1,100
SA210006036,SECRET ROCKS,GAZETTED LOCALITY,5600,SA,406021140,Flinders Ranges,1,100
SA210006036,HD NILGINEE,ALIAS LOCALITY,5600,SA,406021140,Flinders Ranges,1,100
SA210006036,HD OF NILGINEE,ALIAS LOCALITY,5600,SA,406021140,Flinders Ranges,1,100
SA210006036,ROCKS,ALIAS LOCALITY,5600,SA,406021140,Flinders Ranges,1,100
SA210006036,SECRET,ALIAS LOCALITY,5600,SA,406021140,Flinders Ranges,1,100
SA1263,SEDAN,GAZETTED LOCALITY,5353,SA,407031164,Mannum,1,100
SA1263,ANNA,ALIAS LOCALITY,5353,SA,407031164,Mannum,1,100
SA1263,BAGOT,ALIAS LOCALITY,5353,SA,407031164,Mannum,1,100
SA1263,HD BAGOT,ALIAS LOCALITY,5353,SA,407031164,Mannum,1,100
SA1263,HD OF BAGOT,ALIAS LOCALITY,5353,SA,407031164,Mannum,1,100
SA1263,HUNDRED OF ANNA,ALIAS LOCALITY,5353,SA,407031164,Mannum,1,100
SA1263,HUNDRED OF BAGOT,ALIAS LOCALITY,5353,SA,407031164,Mannum,1,100
SA1264,SEDDON,GAZETTED LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1264,HD OF SEDDON,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1264,HD SEDDON,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1264,HUNDRED OF DUNCAN,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1264,HUNDRED OF SEDDON,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1264,PARNDANA,ALIAS LOCALITY,5223,SA,407011145,Kangaroo Island,1,100
SA1265,SEFTON PARK,GAZETTED LOCALITY,5083,SA,402031036,Enfield - Blair Athol,0.6209263,62.0926299
SA1266,SELLICKS BEACH,GAZETTED LOCALITY,5174,SA,403041072,Aldinga,0.9999998,99.9999829
SA1267,SELLICKS HILL,GAZETTED LOCALITY,5174,SA,403041088,Willunga,0.945142,94.5141993
SA1268,SEMAPHORE,GAZETTED LOCALITY,5019,SA,404021099,Largs Bay - Semaphore,1,100
SA1269,SEMAPHORE PARK,GAZETTED LOCALITY,5019,SA,404011096,West Lakes,1,100
SA1268,SEMAPHORE STH,ALIAS LOCALITY,5019,SA,404021099,Largs Bay - Semaphore,1,100
SA1270,SEMAPHORE SOUTH,GAZETTED LOCALITY,5019,SA,404021099,Largs Bay - Semaphore,1,100
SA1270,SOUTH SEMAPHORE,ALIAS LOCALITY,5019,SA,404021099,Largs Bay - Semaphore,1,100
SA1271,SENIOR,GAZETTED LOCALITY,5268,SA,407021157,Tatiara,1,100
SA1271,HD OF SENIOR,ALIAS LOCALITY,5268,SA,407021157,Tatiara,1,100
SA1271,HD SENIOR,ALIAS LOCALITY,5268,SA,407021157,Tatiara,1,100
SA1271,HUNDRED OF SENIOR,ALIAS LOCALITY,5268,SA,407021157,Tatiara,1,100
SA1272,SEPPELTSFIELD,GAZETTED LOCALITY,5355,SA,405011111,Light,1,100
SA1273,SEVENHILL,GAZETTED LOCALITY,5453,SA,405021117,Gilbert Valley,1,100
SA1273,SEVEN HILLS,ALIAS LOCALITY,5453,SA,405021117,Gilbert Valley,1,100
SA210006215,SHAGGY RIDGE,GAZETTED LOCALITY,5434,SA,406021140,Flinders Ranges,1,100
SA1274,SHAUGH,GAZETTED LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1274,HD OF SHAUGH,ALIAS LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1274,HD SHAUGH,ALIAS LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1274,HUNDRED OF SHAUGH,ALIAS LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1642,SHEA-OAK LOG,GAZETTED LOCALITY,5371,SA,405011111,Light,0.9236588,92.365882
SA1642,SHEA - OAK LOG,ALIAS LOCALITY,5371,SA,405011111,Light,0.9236588,92.365882
SA1276,SHEAOAK FLAT,GAZETTED LOCALITY,5581,SA,405041127,Yorke Peninsula - North,1,100
SA1277,SHEIDOW PARK,GAZETTED LOCALITY,5158,SA,403021063,Sheidow Park - Trott Park,1,99.9999982
ABS6926,SHELL BEACH,EXTRA LOCALITY,5607,SA,406011130,Eyre Peninsula,1,100
SA1278,SHERINGA,GAZETTED LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,HD OF PEARCE,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,HD OF WAY,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,HD PEARCE,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,HD WAY,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,HUNDRED OF WAY,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,MANU,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,SHERINGA BEACH,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1278,WAY,ALIAS LOCALITY,5607,SA,406011132,Le Hunte - Elliston,1,100
SA1279,SHERLOCK,GAZETTED LOCALITY,5301,SA,407031169,The Coorong,1,100
SA1279,HD OF SHERLOCK,ALIAS LOCALITY,5301,SA,407031169,The Coorong,1,100
SA1279,HD SHERLOCK,ALIAS LOCALITY,5301,SA,407031169,The Coorong,1,100
SA1280,SHERWOOD,GAZETTED LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1280,HUNDRED OF CANNAWIGARA,ALIAS LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1280,HUNDRED OF PENDLETON,ALIAS LOCALITY,5267,SA,407021157,Tatiara,1,100
SA1280,PENDLETON,ALIAS LOCALITY,5267,SA,407021157,Tatiara,1,100
ABS8684,SHIRLEY WELL HOMELAND,EXTRA LOCALITY,872,SA,406021138,APY Lands,1,100
SA1281,SHORT,GAZETTED LOCALITY,5279,SA,407021158,Wattle Range,1,100
SA1281,HUNDRED OF SHORT,ALIAS LOCALITY,5279,SA,407021158,Wattle Range,1,100
SA1281,RED BANKS,ALIAS LOCALITY,5279,SA,407021158,Wattle Range,1,100
SA210006068,SIAM,GAZETTED LOCALITY,5717,SA,406021140,Flinders Ranges,1,100
SA1282,SILVERTON,GAZETTED LOCALITY,5204,SA,407011149,Yankalilla,1,100
SA210006157,SIMPSON DESERT,GAZETTED LOCALITY,5734,SA,406021141,Outback,1,100
SA210006157,POEPPEL CORNER,ALIAS LOCALITY,5734,SA,406021141,Outback,1,100
NT244,POEPPEL CORNER,ALIAS LOCALITY,872,SA,702011050,Petermann - Simpson,1,100
SA1283,SKYE,GAZETTED LOCALITY,5072,SA,401031011,Burnside - Wattle Park,1,100
SA1284,SLEAFORD,GAZETTED LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
ABS13648,SLEAFORD ISLANDS,EXTRA LOCALITY,5607,SA,406011130,Eyre Peninsula,1,100
SA1284,COWRIE BEACH,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,HD OF SLEAFORD,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,HD SLEAFORD,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,MARY ELLIS WRECK BEACH,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,RED BANKS BEACH,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,TINA BEACH,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,TINAH BEACH,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
SA1284,WRECK BEACH,ALIAS LOCALITY,5607,SA,406011130,Eyre Peninsula,0.9687507,96.8750665
ABS14783,SMITH ISLAND,EXTRA LOCALITY,5607,SA,406011130,Eyre Peninsula,1,100
SA1285,SMITHFIELD,GAZETTED LOCALITY,5114,SA,402021034,Smithfield - Elizabeth North,0.8916946,89.1694639
SA1286,SMITHFIELD PLAINS,GAZETTED LOCALITY,5114,SA,402021029,Davoren Park,1,100
SA1287,SMOKY BAY,GAZETTED LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,BLACKER,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,EDRILPA,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,HD OF WALLANIPPIE,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,HD WALLANIPPIE,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,HUNDRED OF BLACKER,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,HUNDRED OF WALLANIPPIE,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,MILDOOKA,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,MUNDA WANNA MAR,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,SMOKEY BAY,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
SA1287,WALLANIPPIE,ALIAS LOCALITY,5680,SA,406011134,West Coast (SA),1,100
ABS14782,SMOOTH ISLAND,EXTRA LOCALITY,5690,SA,406011134,West Coast (SA),1,100
SA1288,SNOWTOWN,GAZETTED LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,BARUNGA,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,CAMERON,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,EVERARD,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,HD BARUNGA,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,HD OF BARUNGA,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,HUNDRED OF BARUNGA,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,HUNDRED OF CAMERON,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1288,HUNDRED OF EVERARD,ALIAS LOCALITY,5520,SA,405021119,Wakefield - Barunga West,1,100
SA1289,SOLOMON,GAZETTED LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1289,BALUMBAH,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1289,HD OF SOLOMON,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1289,HD SOLOMON,ALIAS LOCALITY,5641,SA,406011131,Kimba - Cleve - Franklin Harbour,1,100
SA1290,SOLOMONTOWN,GAZETTED LOCALITY,5540,SA,405031122,Port Pirie,1,100
SA1291,SOMERTON PARK,GAZETTED LOCALITY,5044,SA,403011057,Glenelg (SA),1,100
SA1292,SOUTH BRIGHTON,GAZETTED LOCALITY,5048,SA,403011056,Brighton (SA),1,100
SA1292,BRIGHTON SOUTH,ALIAS LOCALITY,5048,SA,403011056,Brighton (SA),1,100
SA1292,S BRIGHTON,ALIAS LOCALITY,5048,SA,403011056,Brighton (SA),1,100
SA210006041,SOUTH GAP,GAZETTED LOCALITY,5713,SA,406021141,Outback,1,100
SA1293,SOUTH HUMMOCKS,GAZETTED LOCALITY,5550,SA,405021119,Wakefield - Barunga West,1,100
SA1293,HUMMOCKS SOUTH,ALIAS LOCALITY,5550,SA,405021119,Wakefield - Barunga West,1,100
SA1293,HUNDRED OF KULPARA,ALIAS LOCALITY,5550,SA,405021119,Wakefield - Barunga West,1,100
SA1293,S HUMMOCKS,ALIAS LOCALITY,5550,SA,405021119,Wakefield - Barunga West,1,100
SA1294,SOUTH KILKERRAN,GAZETTED LOCALITY,5573,SA,405041127,Yorke Peninsula - North,1,100
SA1294,KILKERRAN SOUTH,ALIAS LOCALITY,5573,SA,405041127,Yorke Peninsula - North,1,100
SA1294,S KILKERRAN,ALIAS LOCALITY,5573,SA,405041127,Yorke Peninsula - North,1,100
SA1294,STH KILKERRAN,ALIAS LOCALITY,5573,SA,405041127,Yorke Peninsula - North,1,100
SA1295,SOUTH PLYMPTON,GAZETTED LOCALITY,5038,SA,403021058,Edwardstown,1,100
